DepartmentName,HistoryId,SequenceNo,OBUId,InsertTime,Longitude,Latitude,Speed,Heading,Hdop,GPSTime,Location,UpdatedTime,VehicleID,VehicleNumber,RegNo,OperatorName,GeoCluster,MovementState
BRT,7795640427,1,868711068732737,2026-01-19 23:59:40.497,72.849036,21.11801,0.0,98.0,1.0,2026-01-19 23:59:40,21.118_72.849,2026-01-19 23:59:40.497,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640431,1,868711063598109,2026-01-19 23:59:40.683,72.848975,21.119453,0.0,49.0,1.0,2026-01-19 23:59:40,21.119_72.849,2026-01-19 23:59:40.683,1876,J022,GJ05CW4212,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640411,1,868711068733081,2026-01-19 23:59:39.887,72.849243,21.118008,0.0,260.0,1.0,2026-01-19 23:59:39,21.118_72.849,2026-01-19 23:59:39.887,1931,J073,GJ05CW4671,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640410,1,868711068770810,2026-01-19 23:59:39.793,72.809967,21.149467,0.0,4.0,1.0,2026-01-19 23:59:39,21.149_72.81,2026-01-19 23:59:39.793,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640406,1,868711068754913,2026-01-19 23:59:39.590,72.81008,21.149605,0.0,242.0,1.0,2026-01-19 23:59:39,21.15_72.81,2026-01-19 23:59:39.590,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640418,1,868711068735003,2026-01-19 23:59:40.090,72.810058,21.149239,0.0,233.0,1.0,2026-01-19 23:59:39,21.149_72.81,2026-01-19 23:59:40.090,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640404,1,865847056451113,2026-01-19 23:59:39.480,72.849197,21.11801,0.0,259.0,1.0,2026-01-19 23:59:38,21.118_72.849,2026-01-19 23:59:39.480,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640402,1,868711063600673,2026-01-19 23:59:39.293,72.810066,21.149296,0.0,147.0,1.0,2026-01-19 23:59:38,21.149_72.81,2026-01-19 23:59:39.293,1946,J087,GJ05CW4543,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640396,1,868711068808057,2026-01-19 23:59:39.090,72.805351,21.17517,0.0,180.0,1.0,2026-01-19 23:59:38,21.175_72.805,2026-01-19 23:59:39.090,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,51,Stop
BRT,7795640375,1,862430060911977,2026-01-19 23:59:38.293,72.809882,21.149397,0.0,176.0,1.0,2026-01-19 23:59:37,21.149_72.81,2026-01-19 23:59:38.293,1937,J079,GJ05CW4759,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640358,1,868711068778557,2026-01-19 23:59:37.293,72.809914,21.149242,0.0,186.0,1.0,2026-01-19 23:59:37,21.149_72.81,2026-01-19 23:59:37.293,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640355,1,868711068767063,2026-01-19 23:59:37.073,72.809989,21.149546,0.0,71.0,1.0,2026-01-19 23:59:36,21.15_72.81,2026-01-19 23:59:37.073,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640351,1,868711067403769,2026-01-19 23:59:36.683,72.849402,21.118244,0.0,95.0,1.0,2026-01-19 23:59:36,21.118_72.849,2026-01-19 23:59:36.683,1859,J004,GJ05CW4494,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640337,1,868711068737595,2026-01-19 23:59:36.090,72.810012,21.149279,0.0,234.0,1.0,2026-01-19 23:59:36,21.149_72.81,2026-01-19 23:59:36.090,1949,J090,GJ05CW4600,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640362,1,868711068754061,2026-01-19 23:59:37.387,72.849449,21.118176,0.0,14.0,1.0,2026-01-19 23:59:36,21.118_72.849,2026-01-19 23:59:37.387,1888,J034,GJ05CW4356,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640354,1,868711063601499,2026-01-19 23:59:36.980,72.849013,21.119274,0.0,136.0,1.0,2026-01-19 23:59:36,21.119_72.849,2026-01-19 23:59:36.980,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640363,1,868711063622545,2026-01-19 23:59:37.480,72.849327,21.118884,0.0,100.0,1.0,2026-01-19 23:59:36,21.119_72.849,2026-01-19 23:59:37.480,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640349,1,868711068754111,2026-01-19 23:59:36.590,72.810112,21.149585,0.0,214.0,1.0,2026-01-19 23:59:36,21.15_72.81,2026-01-19 23:59:36.590,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640340,1,868711068735268,2026-01-19 23:59:36.183,72.849425,21.1182,0.0,211.0,1.0,2026-01-19 23:59:35,21.118_72.849,2026-01-19 23:59:36.183,1928,J070,GJ05CW4970,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640334,1,868711068733727,2026-01-19 23:59:35.997,72.809944,21.149269,0.0,173.0,1.0,2026-01-19 23:59:35,21.149_72.81,2026-01-19 23:59:35.997,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640352,1,868711068754376,2026-01-19 23:59:36.777,72.810012,21.149377,0.0,0.0,1.0,2026-01-19 23:59:35,21.149_72.81,2026-01-19 23:59:36.777,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640325,1,868711068732737,2026-01-19 23:59:35.480,72.849036,21.11801,0.0,98.0,1.0,2026-01-19 23:59:35,21.118_72.849,2026-01-19 23:59:35.480,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640320,1,868711063598109,2026-01-19 23:59:35.183,72.848975,21.119453,0.0,49.0,1.0,2026-01-19 23:59:35,21.119_72.849,2026-01-19 23:59:35.183,1876,J022,GJ05CW4212,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640348,1,868711068666661,2026-01-19 23:59:36.590,72.809905,21.149426,0.0,45.0,1.0,2026-01-19 23:59:35,21.149_72.81,2026-01-19 23:59:36.590,1941,J083,GJ05CW4869,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640333,1,868711068730723,2026-01-19 23:59:35.997,72.848929,21.119432,0.0,1.0,1.0,2026-01-19 23:59:35,21.119_72.849,2026-01-19 23:59:35.997,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640321,1,868711068735003,2026-01-19 23:59:35.183,72.810058,21.149239,0.0,233.0,1.0,2026-01-19 23:59:34,21.149_72.81,2026-01-19 23:59:35.183,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640316,1,868711068733081,2026-01-19 23:59:34.997,72.849243,21.118008,0.0,260.0,1.0,2026-01-19 23:59:34,21.118_72.849,2026-01-19 23:59:34.997,1931,J073,GJ05CW4671,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640309,1,868711068770810,2026-01-19 23:59:34.777,72.809967,21.149467,0.0,4.0,1.0,2026-01-19 23:59:34,21.149_72.81,2026-01-19 23:59:34.777,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640304,1,868711068754913,2026-01-19 23:59:34.573,72.81008,21.149602,0.0,242.0,1.0,2026-01-19 23:59:34,21.15_72.81,2026-01-19 23:59:34.573,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640301,1,868711068808057,2026-01-19 23:59:34.183,72.805344,21.175203,0.0,180.0,1.0,2026-01-19 23:59:33,21.175_72.805,2026-01-19 23:59:34.183,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,51,Stop
BRT,7795640303,1,865847056451113,2026-01-19 23:59:34.277,72.849197,21.118013,0.0,259.0,1.0,2026-01-19 23:59:33,21.118_72.849,2026-01-19 23:59:34.277,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640300,1,868711063600673,2026-01-19 23:59:34.183,72.810066,21.149296,0.0,147.0,1.0,2026-01-19 23:59:33,21.149_72.81,2026-01-19 23:59:34.183,1946,J087,GJ05CW4543,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640256,1,868711068778557,2026-01-19 23:59:32.277,72.809914,21.149242,0.0,186.0,1.0,2026-01-19 23:59:32,21.149_72.81,2026-01-19 23:59:32.277,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640277,1,862430060911977,2026-01-19 23:59:33.183,72.809882,21.149397,0.0,176.0,1.0,2026-01-19 23:59:32,21.149_72.81,2026-01-19 23:59:33.183,1937,J079,GJ05CW4759,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640259,1,868711068754061,2026-01-19 23:59:32.480,72.849449,21.118175,0.0,14.0,1.0,2026-01-19 23:59:31,21.118_72.849,2026-01-19 23:59:32.480,1888,J034,GJ05CW4356,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640244,1,868711063601499,2026-01-19 23:59:31.887,72.849013,21.119274,0.0,136.0,1.0,2026-01-19 23:59:31,21.119_72.849,2026-01-19 23:59:31.887,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640258,1,868711063622545,2026-01-19 23:59:32.480,72.849327,21.118884,0.0,100.0,1.0,2026-01-19 23:59:31,21.119_72.849,2026-01-19 23:59:32.480,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640230,1,868711068735268,2026-01-19 23:59:31.167,72.849425,21.1182,0.0,211.0,1.0,2026-01-19 23:59:31,21.118_72.849,2026-01-19 23:59:31.167,1928,J070,GJ05CW4970,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640235,1,868711068754111,2026-01-19 23:59:31.840,72.810119,21.149591,0.0,214.0,1.0,2026-01-19 23:59:31,21.15_72.81,2026-01-19 23:59:31.840,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640246,1,868711068767063,2026-01-19 23:59:31.887,72.809989,21.149546,0.0,71.0,1.0,2026-01-19 23:59:31,21.15_72.81,2026-01-19 23:59:31.887,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640245,1,868711067403769,2026-01-19 23:59:31.887,72.849402,21.118244,0.0,95.0,1.0,2026-01-19 23:59:31,21.118_72.849,2026-01-19 23:59:31.887,1859,J004,GJ05CW4494,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640232,1,868711068666661,2026-01-19 23:59:31.573,72.809905,21.149439,0.0,45.0,1.0,2026-01-19 23:59:31,21.149_72.81,2026-01-19 23:59:31.573,1941,J083,GJ05CW4869,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640228,1,868711068737595,2026-01-19 23:59:31.073,72.810012,21.149279,0.0,234.0,1.0,2026-01-19 23:59:30,21.149_72.81,2026-01-19 23:59:31.073,1949,J090,GJ05CW4600,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640221,1,868711068730723,2026-01-19 23:59:30.963,72.848929,21.119432,0.0,1.0,1.0,2026-01-19 23:59:30,21.119_72.849,2026-01-19 23:59:30.963,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640222,1,868711068733727,2026-01-19 23:59:30.980,72.809937,21.149273,0.0,173.0,1.0,2026-01-19 23:59:30,21.149_72.81,2026-01-19 23:59:30.980,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640240,1,868711068754376,2026-01-19 23:59:31.857,72.810012,21.14938,0.0,0.0,1.0,2026-01-19 23:59:30,21.149_72.81,2026-01-19 23:59:31.857,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640212,1,868711068732737,2026-01-19 23:59:30.480,72.849036,21.11801,0.0,98.0,1.0,2026-01-19 23:59:30,21.118_72.849,2026-01-19 23:59:30.480,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640209,1,868711063598109,2026-01-19 23:59:30.277,72.848975,21.119453,0.0,49.0,1.0,2026-01-19 23:59:30,21.119_72.849,2026-01-19 23:59:30.277,1876,J022,GJ05CW4212,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640201,1,868711068733081,2026-01-19 23:59:29.980,72.849236,21.11801,0.0,260.0,1.0,2026-01-19 23:59:29,21.118_72.849,2026-01-19 23:59:29.980,1931,J073,GJ05CW4671,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640194,1,868711068770810,2026-01-19 23:59:29.763,72.809967,21.149467,0.0,4.0,1.0,2026-01-19 23:59:29,21.149_72.81,2026-01-19 23:59:29.763,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640192,1,868711068754913,2026-01-19 23:59:29.480,72.81008,21.149602,0.0,242.0,1.0,2026-01-19 23:59:29,21.15_72.81,2026-01-19 23:59:29.480,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640206,1,868711068735003,2026-01-19 23:59:30.167,72.810058,21.149239,0.0,233.0,1.0,2026-01-19 23:59:29,21.149_72.81,2026-01-19 23:59:30.167,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640188,1,865847056451113,2026-01-19 23:59:29.370,72.849197,21.118013,0.0,259.0,1.0,2026-01-19 23:59:28,21.118_72.849,2026-01-19 23:59:29.370,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640189,1,868711063600673,2026-01-19 23:59:29.370,72.810066,21.149311,0.0,147.0,1.0,2026-01-19 23:59:28,21.149_72.81,2026-01-19 23:59:29.370,1946,J087,GJ05CW4543,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640214,1,868711068808057,2026-01-19 23:59:30.573,72.805312,21.175229,2.0,180.0,1.0,2026-01-19 23:59:28,21.175_72.805,2026-01-19 23:59:30.573,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,51,Slow
BRT,7795640164,1,862430060911977,2026-01-19 23:59:28.167,72.809882,21.149397,0.0,176.0,1.0,2026-01-19 23:59:27,21.149_72.81,2026-01-19 23:59:28.167,1937,J079,GJ05CW4759,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640151,1,868711068778557,2026-01-19 23:59:27.370,72.809914,21.149242,0.0,186.0,1.0,2026-01-19 23:59:27,21.149_72.81,2026-01-19 23:59:27.370,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640145,1,868711068767063,2026-01-19 23:59:26.963,72.809989,21.149546,0.0,71.0,1.0,2026-01-19 23:59:26,21.15_72.81,2026-01-19 23:59:26.963,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640140,1,868711067403769,2026-01-19 23:59:26.667,72.849402,21.118244,0.0,95.0,1.0,2026-01-19 23:59:26,21.118_72.849,2026-01-19 23:59:26.667,1859,J004,GJ05CW4494,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640138,1,868711068666661,2026-01-19 23:59:26.560,72.809905,21.149439,0.0,94.0,1.0,2026-01-19 23:59:26,21.149_72.81,2026-01-19 23:59:26.560,1941,J083,GJ05CW4869,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640152,1,868711068754061,2026-01-19 23:59:27.463,72.849449,21.118175,0.0,14.0,1.0,2026-01-19 23:59:26,21.118_72.849,2026-01-19 23:59:27.463,1888,J034,GJ05CW4356,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640144,1,868711063601499,2026-01-19 23:59:26.963,72.849013,21.119274,0.0,136.0,1.0,2026-01-19 23:59:26,21.119_72.849,2026-01-19 23:59:26.963,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640155,1,868711063622545,2026-01-19 23:59:27.573,72.849327,21.118884,0.0,100.0,1.0,2026-01-19 23:59:26,21.119_72.849,2026-01-19 23:59:27.573,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640132,1,868711068735268,2026-01-19 23:59:26.263,72.849425,21.1182,0.0,211.0,1.0,2026-01-19 23:59:26,21.118_72.849,2026-01-19 23:59:26.263,1928,J070,GJ05CW4970,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640142,1,868711068754376,2026-01-19 23:59:26.763,72.810012,21.14938,0.0,0.0,1.0,2026-01-19 23:59:26,21.149_72.81,2026-01-19 23:59:26.763,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640141,1,868711068754111,2026-01-19 23:59:26.667,72.810119,21.149591,0.0,214.0,1.0,2026-01-19 23:59:26,21.15_72.81,2026-01-19 23:59:26.667,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640120,1,868711068733727,2026-01-19 23:59:25.857,72.809937,21.149274,0.0,224.0,1.0,2026-01-19 23:59:25,21.149_72.81,2026-01-19 23:59:25.857,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640115,1,868711068732737,2026-01-19 23:59:25.463,72.849036,21.11801,0.0,98.0,1.0,2026-01-19 23:59:25,21.118_72.849,2026-01-19 23:59:25.463,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640111,1,868711063598109,2026-01-19 23:59:25.260,72.848975,21.119453,0.0,49.0,1.0,2026-01-19 23:59:25,21.119_72.849,2026-01-19 23:59:25.260,1876,J022,GJ05CW4212,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640129,1,868711068737595,2026-01-19 23:59:26.167,72.810012,21.149279,0.0,234.0,1.0,2026-01-19 23:59:25,21.149_72.81,2026-01-19 23:59:26.167,1949,J090,GJ05CW4600,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640126,1,868711068730723,2026-01-19 23:59:25.963,72.848929,21.119432,0.0,1.0,1.0,2026-01-19 23:59:25,21.119_72.849,2026-01-19 23:59:25.963,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640108,1,868711068735003,2026-01-19 23:59:25.167,72.810058,21.149239,0.0,233.0,1.0,2026-01-19 23:59:24,21.149_72.81,2026-01-19 23:59:25.167,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640101,1,868711068733081,2026-01-19 23:59:24.963,72.84922,21.118027,3.0,260.0,1.0,2026-01-19 23:59:24,21.118_72.849,2026-01-19 23:59:24.963,1931,J073,GJ05CW4671,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Slow
BRT,7795640097,1,868711068770810,2026-01-19 23:59:24.653,72.809967,21.149467,0.0,4.0,1.0,2026-01-19 23:59:24,21.149_72.81,2026-01-19 23:59:24.653,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640094,1,868711068754913,2026-01-19 23:59:24.560,72.81008,21.149602,0.0,242.0,1.0,2026-01-19 23:59:24,21.15_72.81,2026-01-19 23:59:24.560,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640088,1,868711068808057,2026-01-19 23:59:24.260,72.80526,21.175391,23.0,174.0,1.0,2026-01-19 23:59:23,21.175_72.805,2026-01-19 23:59:24.260,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,51,Normal
BRT,7795640091,1,865847056451113,2026-01-19 23:59:24.357,72.849197,21.118013,0.0,259.0,1.0,2026-01-19 23:59:23,21.118_72.849,2026-01-19 23:59:24.357,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640087,1,868711063600673,2026-01-19 23:59:24.247,72.810058,21.149304,0.0,147.0,1.0,2026-01-19 23:59:23,21.149_72.81,2026-01-19 23:59:24.247,1946,J087,GJ05CW4543,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640039,1,868711068778557,2026-01-19 23:59:22.247,72.809914,21.149242,0.0,186.0,1.0,2026-01-19 23:59:22,21.149_72.81,2026-01-19 23:59:22.247,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640066,1,862430060911977,2026-01-19 23:59:23.247,72.809882,21.149397,0.0,176.0,1.0,2026-01-19 23:59:22,21.149_72.81,2026-01-19 23:59:23.247,1937,J079,GJ05CW4759,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640043,1,868711068754061,2026-01-19 23:59:22.357,72.849449,21.118175,0.0,14.0,1.0,2026-01-19 23:59:21,21.118_72.849,2026-01-19 23:59:22.357,1888,J034,GJ05CW4356,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640034,1,868711063601499,2026-01-19 23:59:22.073,72.849013,21.119274,0.0,136.0,1.0,2026-01-19 23:59:21,21.119_72.849,2026-01-19 23:59:22.073,1909,J021,GJ05CW4137,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640045,1,868711063622545,2026-01-19 23:59:22.543,72.849327,21.118884,0.0,100.0,1.0,2026-01-19 23:59:21,21.119_72.849,2026-01-19 23:59:22.543,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640018,1,868711068735268,2026-01-19 23:59:21.167,72.849425,21.118202,0.0,211.0,1.0,2026-01-19 23:59:21,21.118_72.849,2026-01-19 23:59:21.167,1928,J070,GJ05CW4970,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640025,1,868711068754111,2026-01-19 23:59:21.653,72.810119,21.149591,0.0,214.0,1.0,2026-01-19 23:59:21,21.15_72.81,2026-01-19 23:59:21.653,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640031,1,868711068754376,2026-01-19 23:59:21.857,72.810012,21.14938,0.0,0.0,1.0,2026-01-19 23:59:21,21.149_72.81,2026-01-19 23:59:21.857,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640012,1,868711068730723,2026-01-19 23:59:20.980,72.848929,21.119432,0.0,1.0,1.0,2026-01-19 23:59:21,21.119_72.849,2026-01-19 23:59:20.980,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640035,1,868711068767063,2026-01-19 23:59:22.073,72.809989,21.149546,0.0,71.0,1.0,2026-01-19 23:59:21,21.15_72.81,2026-01-19 23:59:22.073,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640028,1,868711067403769,2026-01-19 23:59:21.760,72.849402,21.118244,0.0,95.0,1.0,2026-01-19 23:59:21,21.118_72.849,2026-01-19 23:59:21.760,1859,J004,GJ05CW4494,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795640024,1,868711068666661,2026-01-19 23:59:21.653,72.809905,21.149439,0.0,94.0,1.0,2026-01-19 23:59:21,21.149_72.81,2026-01-19 23:59:21.653,1941,J083,GJ05CW4869,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640015,1,868711068737595,2026-01-19 23:59:21.073,72.810005,21.149279,0.0,234.0,1.0,2026-01-19 23:59:20,21.149_72.81,2026-01-19 23:59:21.073,1949,J090,GJ05CW4600,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640020,1,868711068666679,2026-01-19 23:59:21.277,72.810219,21.149569,0.0,321.0,1.0,2026-01-19 23:59:20,21.15_72.81,2026-01-19 23:59:21.277,1936,J078,GJ05CW4731,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640013,1,868711068733727,2026-01-19 23:59:20.980,72.809937,21.149273,0.0,159.0,1.0,2026-01-19 23:59:20,21.149_72.81,2026-01-19 23:59:20.980,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795640006,1,868711068732737,2026-01-19 23:59:20.573,72.849036,21.11801,0.0,98.0,1.0,2026-01-19 23:59:20,21.118_72.849,2026-01-19 23:59:20.573,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795639996,1,868711063598109,2026-01-19 23:59:20.167,72.848975,21.119453,0.0,49.0,1.0,2026-01-19 23:59:20,21.119_72.849,2026-01-19 23:59:20.167,1876,J022,GJ05CW4212,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
BRT,7795639992,1,868711068733081,2026-01-19 23:59:19.980,72.849288,21.118048,4.0,266.0,1.0,2026-01-19 23:59:19,21.118_72.849,2026-01-19 23:59:19.980,1931,J073,GJ05CW4671,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Slow
BRT,7795639986,1,868711068770810,2026-01-19 23:59:19.777,72.809967,21.149467,0.0,4.0,1.0,2026-01-19 23:59:19,21.149_72.81,2026-01-19 23:59:19.777,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795639983,1,868711068754913,2026-01-19 23:59:19.573,72.81008,21.149602,0.0,242.0,1.0,2026-01-19 23:59:19,21.15_72.81,2026-01-19 23:59:19.573,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795639997,1,868711068735003,2026-01-19 23:59:20.167,72.810058,21.149239,0.0,233.0,1.0,2026-01-19 23:59:19,21.149_72.81,2026-01-19 23:59:20.167,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,15,Stop
BRT,7795639979,1,865847056451113,2026-01-19 23:59:19.370,72.849197,21.118013,0.0,259.0,1.0,2026-01-19 23:59:18,21.118_72.849,2026-01-19 23:59:19.370,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,34,Stop
